dt,sensor,value
2019-01-01 05:52:30,u2,0.3367281823800236
2019-01-01 05:52:30,y1,0.513474603029738
2019-01-01 05:52:30,y2,0.1427524951659782
2019-01-01 05:52:30,y3,0.617008437042421
2019-01-01 05:52:30,y4,0.1583265041930726
2019-01-01 05:52:40,u1,0.4385852177621938
2019-01-01 05:52:40,u2,0.25490824028495834
2019-01-01 05:52:40,y1,0.5132735433874105
2019-01-01 05:52:40,y2,0.14252646932601767
2019-01-01 05:52:40,y3,0.6221727819601819
2019-01-01 05:52:40,y4,0.16614653969084034
2019-01-01 05:52:50,u1,0.3052183701900635
2019-01-01 05:52:50,u2,0.3236879410915632
2019-01-01 05:52:50,y1,0.5131524895936724
2019-01-01 05:52:50,y2,0.14241268806679155
2019-01-01 05:52:50,y3,0.6206740354732313
2019-01-01 05:52:50,y4,0.17633957998424793
2019-01-01 05:53:00,u1,0.17185152261793316
2019-01-01 05:53:00,u2,0.392467641898168
2019-01-01 05:53:00,y1,0.5130576070504383
2019-01-01 05:53:00,y2,0.1423263113745701
2019-01-01 05:53:00,y3,0.6150830357980579
2019-01-01 05:53:00,y4,0.18605460648534475
2019-01-01 05:53:10,u1,0.23541984236216165
2019-01-01 05:53:10,u2,0.3977131394227147
2019-01-01 05:53:10,y1,0.5129250003584362
2019-01-01 05:53:10,y2,0.14224571301034653
2019-01-01 05:53:10,y3,0.6128172763652142
2019-01-01 05:53:10,y4,0.1963004027271829
2019-01-01 05:53:20,u1,0.2989881621063901
2019-01-01 05:53:20,u2,0.40295863694726136
2019-01-01 05:53:20,y1,0.5127582464167164
2019-01-01 05:53:20,y2,0.14225857106971018
2019-01-01 05:53:20,y3,0.6089032473063004
2019-01-01 05:53:20,y4,0.20830600287303094
2019-01-01 05:53:30,u1,0.2751758463454051
2019-01-01 05:53:30,u2,0.39981829144432063
2019-01-01 05:53:30,y1,0.5126215655101751
2019-01-01 05:53:30,y2,0.14243168571753095
2019-01-01 05:53:30,y3,0.6038503704531498
2019-01-01 05:53:30,y4,0.2198913847927978
2019-01-01 05:53:40,u1,0.25136353058442007
2019-01-01 05:53:40,u2,0.39667794594137995
2019-01-01 05:53:40,y1,0.5125155393296779
2019-01-01 05:53:40,y2,0.14273224403095
2019-01-01 05:53:40,y3,0.5998194725890861
2019-01-01 05:53:40,y4,0.23124548298572278
2019-01-01 05:53:50,u1,0.3797452603636228
2019-01-01 05:53:50,u2,0.3873236448933956
2019-01-01 05:53:50,y1,0.5124072042532493
2019-01-01 05:53:50,y2,0.14312125745938825
2019-01-01 05:53:50,y3,0.6021922406021274
2019-01-01 05:53:50,y4,0.24183660619283268
2019-01-01 05:54:00,u1,0.5081269901428256
2019-01-01 05:54:00,u2,0.37796934384541125
2019-01-01 05:54:00,y1,0.5123352628763485
2019-01-01 05:54:00,y2,0.14363797306720763
2019-01-01 05:54:00,y3,0.6070961373930278
2019-01-01 05:54:00,y4,0.25181990765055107
2019-01-01 05:54:10,u1,0.43515524252440796
2019-01-01 05:54:10,u2,0.44995561745742396
2019-01-01 05:54:10,y1,0.5123937273133156
2019-01-01 05:54:10,y2,0.14432774803719547
2019-01-01 05:54:10,y3,0.6085164660450492
2019-01-01 05:54:10,y4,0.2653037343331058
2019-01-01 05:54:20,u1,0.3621834949059902
2019-01-01 05:54:20,u2,0.5219418910694367
2019-01-01 05:54:20,y1,0.5125864613504411
2019-01-01 05:54:20,y2,0.1451287145904808
2019-01-01 05:54:20,y3,0.6111877751512248
2019-01-01 05:54:20,y4,0.28051932073955216
2019-01-01 05:54:30,u1,0.36276636625198255
2019-01-01 05:54:30,u2,0.48235430973106347
2019-01-01 05:54:30,y1,0.5128533476949103
2019-01-01 05:54:30,y2,0.14599558650672376
2019-01-01 05:54:30,y3,0.613792341944833
2019-01-01 05:54:30,y4,0.29343495578608203
2019-01-01 05:54:40,u1,0.36334923759797494
2019-01-01 05:54:40,u2,0.44276672839269016
2019-01-01 05:54:40,y1,0.5131747318185426
2019-01-01 05:54:40,y2,0.14696609840534458
2019-01-01 05:54:40,y3,0.6145906771056001
2019-01-01 05:54:40,y4,0.30688416336455104
2019-01-01 05:54:50,u1,0.2985267506358106
2019-01-01 05:54:50,u2,0.3885319086573996
2019-01-01 05:54:50,y1,0.5135441012047581
2019-01-01 05:54:50,y2,0.14804363708818785
2019-01-01 05:54:50,y3,0.6121730853811448
2019-01-01 05:54:50,y4,0.3169195236725339
2019-01-01 05:55:00,u1,0.23370426367364625
2019-01-01 05:55:00,u2,0.33429708892210896
2019-01-01 05:55:00,y1,0.5139255796649834
2019-01-01 05:55:00,y2,0.14917784902141493
2019-01-01 05:55:00,y3,0.6081406096452645
2019-01-01 05:55:00,y4,0.3240535096431374
2019-01-01 05:55:10,u1,0.22600058111109325
2019-01-01 05:55:10,u2,0.40648760316705873
2019-01-01 05:55:10,y1,0.5142586919107478
2019-01-01 05:55:10,y2,0.15031334604114363
2019-01-01 05:55:10,y3,0.603792143186221
2019-01-01 05:55:10,y4,0.3351672667832493
2019-01-01 05:55:20,u1,0.21829689854854026
2019-01-01 05:55:20,u2,0.4786781174120085
2019-01-01 05:55:20,y1,0.51453452481369
2019-01-01 05:55:20,y2,0.15144675600139024
2019-01-01 05:55:20,y3,0.5977289638240524
2019-01-01 05:55:20,y4,0.34692190264428846
2019-01-01 05:55:30,u1,0.12188590056547496
2019-01-01 05:55:30,u2,0.4067604294482831
2019-01-01 05:55:30,y1,0.5147814037235136
2019-01-01 05:55:30,y2,0.15261754496175034
2019-01-01 05:55:30,y3,0.5869431122888374
2019-01-01 05:55:30,y4,0.3538562174023564
2019-01-01 05:55:40,u1,0.025474902582409656
2019-01-01 05:55:40,u2,0.3348427414845578
2019-01-01 05:55:40,y1,0.5149573059556811
2019-01-01 05:55:40,y2,0.1538139247898588
2019-01-01 05:55:40,y3,0.573730288155974
2019-01-01 05:55:40,y4,0.3605489099130529
2019-01-01 05:55:50,u1,0.13373163777844402
2019-01-01 05:55:50,u2,0.4222613930256176
2019-01-01 05:55:50,y1,0.5149699488382101
2019-01-01 05:55:50,y2,0.1549766940864414
2019-01-01 05:55:50,y3,0.5660851655454078
2019-01-01 05:55:50,y4,0.3727681088976734
2019-01-01 05:56:00,u1,0.24198837297447834
2019-01-01 05:56:00,u2,0.5096800445666774
2019-01-01 05:56:00,y1,0.5148485570545068
2019-01-01 05:56:00,y2,0.15614534570343705
2019-01-01 05:56:00,y3,0.5589036764546598
2019-01-01 05:56:00,y4,0.3857264845831332
2019-01-01 05:56:10,u1,0.3408105259346254
2019-01-01 05:56:10,u2,0.5343385980235864
2019-01-01 05:56:10,y1,0.5147197655833851
2019-01-01 05:56:10,y2,0.1574140868309082
2019-01-01 05:56:10,y3,0.5566871231236014
2019-01-01 05:56:10,y4,0.3996559082306119
2019-01-01 05:56:20,u1,0.4396326788947725
2019-01-01 05:56:20,u2,0.5589971514804953
2019-01-01 05:56:20,y1,0.5146509877201384
2019-01-01 05:56:20,y2,0.15881672764802562
2019-01-01 05:56:20,y3,0.5595919776118455
2019-01-01 05:56:20,y4,0.41682057378898124
2019-01-01 05:56:30,u1,0.33459370990569176
2019-01-01 05:56:30,u2,0.6147064282493273
2019-01-01 05:56:30,y1,0.5146966875620832
2019-01-01 05:56:30,y2,0.1603674735696739
2019-01-01 05:56:30,y3,0.5574497686863265
2019-01-01 05:56:30,y4,0.43819674462880803
2019-01-01 05:56:40,u1,0.22955474091661107
2019-01-01 05:56:40,u2,0.6704157050181593
2019-01-01 05:56:40,y1,0.5148408170796106
2019-01-01 05:56:40,y2,0.16201449006624888
2019-01-01 05:56:40,y3,0.5550453148284182
2019-01-01 05:56:40,y4,0.46256677582838873
2019-01-01 05:56:50,u1,0.20082959844826323
2019-01-01 05:56:50,u2,0.7166081043795198
2019-01-01 05:56:50,y1,0.5149915858494579
2019-01-01 05:56:50,y2,0.163702227914315
2019-01-01 05:56:50,y3,0.5512066844639041
2019-01-01 05:56:50,y4,0.4896558328730243
2019-01-01 05:57:00,u1,0.17210445597991542
2019-01-01 05:57:00,u2,0.7628005037408806
2019-01-01 05:57:00,y1,0.5151239644875981
2019-01-01 05:57:00,y2,0.16546160596468623
2019-01-01 05:57:00,y3,0.5441421260620996
2019-01-01 05:57:00,y4,0.5197378871183701
2019-01-01 05:57:10,u1,0.22048681798680947
2019-01-01 05:57:10,u2,0.686256435242358
2019-01-01 05:57:10,y1,0.5152415327239386
2019-01-01 05:57:10,y2,0.16732374037630993
2019-01-01 05:57:10,y3,0.5395509010439622
2019-01-01 05:57:10,y4,0.538587006224228
2019-01-01 05:57:20,u1,0.2688691799937035
2019-01-01 05:57:20,u2,0.6097123667438354
2019-01-01 05:57:20,y1,0.51535002748414
2019-01-01 05:57:20,y2,0.16931198574339557
2019-01-01 05:57:20,y3,0.5355380219790318
2019-01-01 05:57:20,y4,0.5559880820853845
2019-01-01 05:57:30,u1,0.29852431631530696
2019-01-01 05:57:30,u2,0.6294967172825575
2019-01-01 05:57:30,y1,0.5154725624795554
2019-01-01 05:57:30,y2,0.17142290553708328
2019-01-01 05:57:30,y3,0.5330622792012877
2019-01-01 05:57:30,y4,0.5790932210967814
2019-01-01 05:57:40,u1,0.32817945263691045
2019-01-01 05:57:40,u2,0.6492810678212799
2019-01-01 05:57:40,y1,0.5156265477933242
2019-01-01 05:57:40,y2,0.17362553610272383
2019-01-01 05:57:40,y3,0.5325489502395987
2019-01-01 05:57:40,y4,0.6003152857934259
2019-01-01 05:57:50,u1,0.336905401979481
2019-01-01 05:57:50,u2,0.5479129018062471
2019-01-01 05:57:50,y1,0.5158319954697791
2019-01-01 05:57:50,y2,0.1759132960993112
2019-01-01 05:57:50,y3,0.5324950619929026
2019-01-01 05:57:50,y4,0.6087623079375053
2019-01-01 05:58:00,u1,0.3456313513220516
2019-01-01 05:58:00,u2,0.4465447357912143
2019-01-01 05:58:00,y1,0.5160875298534464
2019-01-01 05:58:00,y2,0.17827715118005588
2019-01-01 05:58:00,y3,0.5333861127224195
2019-01-01 05:58:00,y4,0.6152193591853827
2019-01-01 05:58:10,u1,0.38313981317128737
2019-01-01 05:58:10,u2,0.3634919128431765
2019-01-01 05:58:10,y1,0.516371520252393
2019-01-01 05:58:10,y2,0.18067928861094842
2019-01-01 05:58:10,y3,0.5360945428583784
2019-01-01 05:58:10,y4,0.6167703319029961
2019-01-01 05:58:20,u1,0.42064827502052327
2019-01-01 05:58:20,u2,0.2804390898951387
2019-01-01 05:58:20,y1,0.5166856050877289
2019-01-01 05:58:20,y2,0.18309353075865173
2019-01-01 05:58:20,y3,0.5399184967123631
2019-01-01 05:58:20,y4,0.6126504987557383
2019-01-01 05:58:30,u1,0.4779584009439606
2019-01-01 05:58:30,u2,0.30908508149096603
2019-01-01 05:58:30,y1,0.5170447675791556
2019-01-01 05:58:30,y2,0.1855014325786384
2019-01-01 05:58:30,y3,0.546501244905748
2019-01-01 05:58:30,y4,0.6154458008823336
2019-01-01 05:58:40,u1,0.5352685268673978
2019-01-01 05:58:40,u2,0.3377310730867933
2019-01-01 05:58:40,y1,0.5174757425873863
2019-01-01 05:58:40,y2,0.18789133902306934
2019-01-01 05:58:40,y3,0.5553565499673748
2019-01-01 05:58:40,y4,0.6167264028072846
2019-01-01 05:58:50,u1,0.49676966350323476
2019-01-01 05:58:50,u2,0.3276209886925379
2019-01-01 05:58:50,y1,0.5180228003458678
2019-01-01 05:58:50,y2,0.19027932843137604
2019-01-01 05:58:50,y3,0.5622987369215073
2019-01-01 05:58:50,y4,0.6155500763264735
2019-01-01 05:59:00,u1,0.45827080013907173
2019-01-01 05:59:00,u2,0.31751090429828244
2019-01-01 05:59:00,y1,0.5186793548620803
2019-01-01 05:59:00,y2,0.19264742664963802
2019-01-01 05:59:00,y3,0.5695642008294218
2019-01-01 05:59:00,y4,0.6149233797960222
2019-01-01 05:59:10,u1,0.48226604688913494
2019-01-01 05:59:10,u2,0.27270318261515974
2019-01-01 05:59:10,y1,0.5193980949666789
2019-01-01 05:59:10,y2,0.19496181631105514
2019-01-01 05:59:10,y3,0.5778342580157843
2019-01-01 05:59:10,y4,0.6101029876299171
2019-01-01 05:59:20,u1,0.5062612936391984
2019-01-01 05:59:20,u2,0.227895460932037
2019-01-01 05:59:20,y1,0.5201729099300585
2019-01-01 05:59:20,y2,0.19723523497893908
2019-01-01 05:59:20,y3,0.5856516115686418
2019-01-01 05:59:20,y4,0.6039878461405408
2019-01-01 05:59:30,u1,0.48212061224748726
2019-01-01 05:59:30,u2,0.27747447480277276
2019-01-01 05:59:30,y1,0.5210183561451679
2019-01-01 05:59:30,y2,0.1994767794678643
2019-01-01 05:59:30,y3,0.592214544526748
2019-01-01 05:59:30,y4,0.60454976120799
2019-01-01 05:59:40,u1,0.4579799308557762
2019-01-01 05:59:40,u2,0.3270534886735086
2019-01-01 05:59:40,y1,0.5219297723736792
2019-01-01 05:59:40,y2,0.201662867439963
2019-01-01 05:59:40,y3,0.5986590061109631
2019-01-01 05:59:40,y4,0.6055446332343315
2019-01-01 05:59:50,u1,0.43569705520146645
2019-01-01 05:59:50,u2,0.25035171050796
2019-01-01 05:59:50,y1,0.5228938984668234
2019-01-01 05:59:50,y2,0.20378885335214364
2019-01-01 05:59:50,y3,0.603899878687242
2019-01-01 05:59:50,y4,0.5966584281474933
2019-01-01 06:00:00,u1,0.41341417954715687
2019-01-01 06:00:00,u2,0.1736499323424115
2019-01-01 06:00:00,y1,0.5238908286562636
2019-01-01 06:00:00,y2,0.20586399792147408
2019-01-01 06:00:00,y3,0.607908937084436
2019-01-01 06:00:00,y4,0.5879411225863891
2019-01-01 06:00:10,u1,0.5078278249655709
2019-01-01 06:00:10,u2,0.21429578555596154
2019-01-01 06:00:10,y1,0.5248895560004851
2019-01-01 06:00:10,y2,0.20786813654613073
2019-01-01 06:00:10,y3,0.6164338006563856
2019-01-01 06:00:10,y4,0.5851830155007655
2019-01-01 06:00:20,u1,0.6022414703839849
2019-01-01 06:00:20,u2,0.25494163876951154
2019-01-01 06:00:20,y1,0.525920330361918
2019-01-01 06:00:20,y2,0.2098232302132596
2019-01-01 06:00:20,y3,0.6266745970000414
2019-01-01 06:00:20,y4,0.5816628571617505
2019-01-01 06:00:30,u1,0.5592181063341823
2019-01-01 06:00:30,u2,0.19091788223606698
2019-01-01 06:00:30,y1,0.5270670351899529
2019-01-01 06:00:30,y2,0.21178633932473154
2019-01-01 06:00:30,y3,0.6347941374285812
2019-01-01 06:00:30,y4,0.5713698713144254
2019-01-01 06:00:40,u1,0.5161947422843798
2019-01-01 06:00:40,u2,0.12689412570262243
2019-01-01 06:00:40,y1,0.5283226645787396
2019-01-01 06:00:40,y2,0.2137246519942663
2019-01-01 06:00:40,y3,0.6440192586469726
2019-01-01 06:00:40,y4,0.5612711197197991
2019-01-01 06:00:50,u1,0.6206413889520109
2019-01-01 06:00:50,u2,0.13392747134962224
2019-01-01 06:00:50,y1,0.5296195789338192
2019-01-01 06:00:50,y2,0.21557097687058255
2019-01-01 06:00:50,y3,0.6581509323416715
2019-01-01 06:00:50,y4,0.5530494991898216
2019-01-01 06:01:00,u1,0.7250880356196423
2019-01-01 06:01:00,u2,0.14096081699662205
2019-01-01 06:01:00,y1,0.5309830610900831
2019-01-01 06:01:00,y2,0.2173602188537076
2019-01-01 06:01:00,y3,0.6736320554074514
2019-01-01 06:01:00,y4,0.5433787868472718
2019-01-01 06:01:10,u1,0.7082198171894193
2019-01-01 06:01:10,u2,0.16435753034990278
2019-01-01 06:01:10,y1,0.5324976713179215
2019-01-01 06:01:10,y2,0.21915402401364067
2019-01-01 06:01:10,y3,0.6882578696600523
2019-01-01 06:01:10,y4,0.5354018485063359
2019-01-01 06:01:20,u1,0.691351598759196
2019-01-01 06:01:20,u2,0.18775424370318347
2019-01-01 06:01:20,y1,0.5341723491021958
2019-01-01 06:01:20,y2,0.22091933765480287
2019-01-01 06:01:20,y3,0.7048200889610428
2019-01-01 06:01:20,y4,0.5284452179664231
2019-01-01 06:01:30,u1,0.6450184051266189
2019-01-01 06:01:30,u2,0.17066110031254944
2019-01-01 06:01:30,y1,0.5359725668727274
2019-01-01 06:01:30,y2,0.22261857967532536
2019-01-01 06:01:30,y3,0.7189021123224524
2019-01-01 06:01:30,y4,0.5200416943487626
2019-01-01 06:01:40,u1,0.5986852114940416
2019-01-01 06:01:40,u2,0.1535679569219154
2019-01-01 06:01:40,y1,0.5378686876064187
2019-01-01 06:01:40,y2,0.22424476837114266
2019-01-01 06:01:40,y3,0.7312082401470532
2019-01-01 06:01:40,y4,0.5120052269315563
2019-01-01 06:01:50,u1,0.6441277028266715
2019-01-01 06:01:50,u2,0.09861816089816537
2019-01-01 06:01:50,y1,0.5398233409059462
2019-01-01 06:01:50,y2,0.22577962042685812
2019-01-01 06:01:50,y3,0.7454931963154551
2019-01-01 06:01:50,y4,0.500869318735759
2019-01-01 06:02:00,u1,0.6895701941593013
2019-01-01 06:02:00,u2,0.04366836487441537
2019-01-01 06:02:00,y1,0.5418355788436107
2019-01-01 06:02:00,y2,0.22724850546140474
2019-01-01 06:02:00,y3,0.7595935627906829
2019-01-01 06:02:00,y4,0.4882216176631369
2019-01-01 06:02:10,u1,0.5341621409105459
2019-01-01 06:02:10,u2,0.1356769449943992
2019-01-01 06:02:10,y1,0.5439285843754146
2019-01-01 06:02:10,y2,0.22867166168623348
2019-01-01 06:02:10,y3,0.7660711333045582
2019-01-01 06:02:10,y4,0.48117233810380944
2019-01-01 06:02:20,u1,0.3787540876617906
2019-01-01 06:02:20,u2,0.227685525114383
2019-01-01 06:02:20,y1,0.5460615635110263
2019-01-01 06:02:20,y2,0.22996069413644143
2019-01-01 06:02:20,y3,0.7695801002230922
2019-01-01 06:02:20,y4,0.47589327239368934
2019-01-01 06:02:30,u1,0.46436674976209213
2019-01-01 06:02:30,u2,0.18367080557979745
2019-01-01 06:02:30,y1,0.5481506084795073
2019-01-01 06:02:30,y2,0.23105755956596347
2019-01-01 06:02:30,y3,0.7771090563940677
2019-01-01 06:02:30,y4,0.4670449337301321
2019-01-01 06:02:40,u1,0.5499794118623936
2019-01-01 06:02:40,u2,0.13965608604521187
2019-01-01 06:02:40,y1,0.5501974300241319
2019-01-01 06:02:40,y2,0.2320781526708235
2019-01-01 06:02:40,y3,0.7828616528859803
2019-01-01 06:02:40,y4,0.4598588881454872
2019-01-01 06:02:50,u1,0.5818155708141645
2019-01-01 06:02:50,u2,0.16762161334171038
2019-01-01 06:02:50,y1,0.5522661007915803
2019-01-01 06:02:50,y2,0.2331122595984813
2019-01-01 06:02:50,y3,0.7901793860321474
2019-01-01 06:02:50,y4,0.4546921614542242
2019-01-01 06:03:00,u1,0.6136517297659353
2019-01-01 06:03:00,u2,0.1955871406382089
2019-01-01 06:03:00,y1,0.5543797603534978
2019-01-01 06:03:00,y2,0.23413203267339
2019-01-01 06:03:00,y3,0.8003042948987258
2019-01-01 06:03:00,y4,0.449230929116137
2019-01-01 06:03:10,u1,0.6006602490248145
2019-01-01 06:03:10,u2,0.20732271132225633
2019-01-01 06:03:10,y1,0.5565510497085825
2019-01-01 06:03:10,y2,0.23512647987046173
2019-01-01 06:03:10,y3,0.8097211977210568
2019-01-01 06:03:10,y4,0.44444753954028415
2019-01-01 06:03:20,u1,0.5876687682836937
2019-01-01 06:03:20,u2,0.21905828200630373
2019-01-01 06:03:20,y1,0.55878204872277
2019-01-01 06:03:20,y2,0.23609064657689913
2019-01-01 06:03:20,y3,0.8194760152944341
2019-01-01 06:03:20,y4,0.44086114777005314
2019-01-01 06:03:30,u1,0.5227295523276463
2019-01-01 06:03:30,u2,0.2759089298217557
2019-01-01 06:03:30,y1,0.5610598509194067
2019-01-01 06:03:30,y2,0.23701487521988038
2019-01-01 06:03:30,y3,0.8259502356035001
2019-01-01 06:03:30,y4,0.4409504978271446
2019-01-01 06:03:40,u1,0.45779033637159894
2019-01-01 06:03:40,u2,0.33275957763720765
2019-01-01 06:03:40,y1,0.5633698237271605
2019-01-01 06:03:40,y2,0.2378871532081713
2019-01-01 06:03:40,y3,0.8303817850251942
2019-01-01 06:03:40,y4,0.4432447715789878
2019-01-01 06:03:50,u1,0.44238191029102536
2019-01-01 06:03:50,u2,0.29351541964703015
2019-01-01 06:03:50,y1,0.5656876101845142
2019-01-01 06:03:50,y2,0.23870310613069098
2019-01-01 06:03:50,y3,0.8339314208607262
2019-01-01 06:03:50,y4,0.44208542120800903
2019-01-01 06:04:00,u1,0.4269734842104519
2019-01-01 06:04:00,u2,0.2542712616568526
2019-01-01 06:04:00,y1,0.5679951064377096
2019-01-01 06:04:00,y2,0.23949457461303486
2019-01-01 06:04:00,y3,0.8354531437795999
2019-01-01 06:04:00,y4,0.4414843723685239
2019-01-01 06:04:10,u1,0.3974259356658838
2019-01-01 06:04:10,u2,0.34244590062228764
2019-01-01 06:04:10,y1,0.5702786259914482
2019-01-01 06:04:10,y2,0.24026957842319868
2019-01-01 06:04:10,y3,0.8354948551214639
2019-01-01 06:04:10,y4,0.4473856906029304
2019-01-01 06:04:20,u1,0.36787838712131576
2019-01-01 06:04:20,u2,0.4306205395877225
2019-01-01 06:04:20,y1,0.5725333880459218
2019-01-01 06:04:20,y2,0.24101398050011472
2019-01-01 06:04:20,y3,0.8344027074062065
2019-01-01 06:04:20,y4,0.4552147813392245
2019-01-01 06:04:30,u1,0.3162010894603819
2019-01-01 06:04:30,u2,0.3527131810113845
2019-01-01 06:04:30,y1,0.5747641083124182
2019-01-01 06:04:30,y2,0.24174785237816532
2019-01-01 06:04:30,y3,0.8307374365118881
2019-01-01 06:04:30,y4,0.4555204666250221
2019-01-01 06:04:40,u1,0.2645237917994479
2019-01-01 06:04:40,u2,0.2748058224350464
2019-01-01 06:04:40,y1,0.5769476941641112
2019-01-01 06:04:40,y2,0.2424839066015073
2019-01-01 06:04:40,y3,0.8250458332177457
2019-01-01 06:04:40,y4,0.45622099303879066
2019-01-01 06:04:50,u1,0.18851037604845758
2019-01-01 06:04:50,u2,0.3420902460087702
2019-01-01 06:04:50,y1,0.5790348556790473
2019-01-01 06:04:50,y2,0.2431889250708606
2019-01-01 06:04:50,y3,0.8155381133829506
2019-01-01 06:04:50,y4,0.46290808313033566
2019-01-01 06:05:00,u1,0.11249696029746722
2019-01-01 06:05:00,u2,0.40937466958249397
2019-01-01 06:05:00,y1,0.5809930407673647
2019-01-01 06:05:00,y2,0.243828799045164
2019-01-01 06:05:00,y3,0.802857456258823
2019-01-01 06:05:00,y4,0.46963210583883985
2019-01-01 06:05:10,u1,0.15534353283064423
2019-01-01 06:05:10,u2,0.3929584499247447
2019-01-01 06:05:10,y1,0.5827968533549817
2019-01-01 06:05:10,y2,0.24440834733833233
2019-01-01 06:05:10,y3,0.7928203022676505
2019-01-01 06:05:10,y4,0.473689346126831
2019-01-01 06:05:20,u1,0.19819010536382117
2019-01-01 06:05:20,u2,0.37654223026699557
2019-01-01 06:05:20,y1,0.5844503660381192
2019-01-01 06:05:20,y2,0.24498854094493308
2019-01-01 06:05:20,y3,0.7820965787804032
2019-01-01 06:05:20,y4,0.4790918969838741
2019-01-01 06:05:30,u1,0.13090570525012746
2019-01-01 06:05:30,u2,0.394712185104954
2019-01-01 06:05:30,y1,0.5859936224287223
2019-01-01 06:05:30,y2,0.24561486287045725
2019-01-01 06:05:30,y3,0.767884569821279
2019-01-01 06:05:30,y4,0.4862294332925896
2019-01-01 06:05:40,u1,0.06362130513643373
2019-01-01 06:05:40,u2,0.4128821399429124
2019-01-01 06:05:40,y1,0.5874149488271876
2019-01-01 06:05:40,y2,0.24624073593441498
2019-01-01 06:05:40,y3,0.7531691417845204
2019-01-01 06:05:40,y4,0.493384897148994
2019-01-01 06:05:50,u1,0.1354390470815639
2019-01-01 06:05:50,u2,0.4080654821439078
2019-01-01 06:05:50,y1,0.5886667175379747
2019-01-01 06:05:50,y2,0.2468232077420111
2019-01-01 06:05:50,y3,0.7426481365306404
2019-01-01 06:05:50,y4,0.4995989222236054
2019-01-01 06:06:00,u1,0.20725678902669403
2019-01-01 06:06:00,u2,0.4032488243449032
2019-01-01 06:06:00,y1,0.5897687426529145
2019-01-01 06:06:00,y2,0.24741945486671818
2019-01-01 06:06:00,y3,0.7323631392906949
2019-01-01 06:06:00,y4,0.5060851262503965
2019-01-01 06:06:10,u1,0.13718386412491784
2019-01-01 06:06:10,u2,0.3951196410546745
2019-01-01 06:06:10,y1,0.5907869890904792
2019-01-01 06:06:10,y2,0.24808717053545087
2019-01-01 06:06:10,y3,0.7184255621897584
2019-01-01 06:06:10,y4,0.5118869985419402
2019-01-01 06:06:20,u1,0.06711093922314162
2019-01-01 06:06:20,u2,0.3869904577644458
2019-01-01 06:06:20,y1,0.5917071482289313
2019-01-01 06:06:20,y2,0.24876983730410512
2019-01-01 06:06:20,y3,0.7046492054356477
2019-01-01 06:06:20,y4,0.5171969943588985
2019-01-01 06:06:30,u1,0.1259733847748279
2019-01-01 06:06:30,u2,0.35813260527311674
2019-01-01 06:06:30,y1,0.5924651465605131
2019-01-01 06:06:30,y2,0.2494040311986266
2019-01-01 06:06:30,y3,0.694283073654907
2019-01-01 06:06:30,y4,0.5201043096648444
2019-01-01 06:06:40,u1,0.18483583032651416
2019-01-01 06:06:40,u2,0.3292747527817877
2019-01-01 06:06:40,y1,0.5930726833437404
2019-01-01 06:06:40,y2,0.25003339576920147
2019-01-01 06:06:40,y3,0.6837920650290203
2019-01-01 06:06:40,y4,0.5218578426388241
2019-01-01 06:06:50,u1,0.2634165113087098
2019-01-01 06:06:50,u2,0.3890619387040748
2019-01-01 06:06:50,y1,0.5935846610694412
2019-01-01 06:06:50,y2,0.2507017473590574
2019-01-01 06:06:50,y3,0.6773299652484915
2019-01-01 06:06:50,y4,0.5296856690622325
2019-01-01 06:07:00,u1,0.34199719229090547
2019-01-01 06:07:00,u2,0.44884912462636195
2019-01-01 06:07:00,y1,0.5940448408466178
2019-01-01 06:07:00,y2,0.25141522677713946
2019-01-01 06:07:00,y3,0.6743165373639565
2019-01-01 06:07:00,y4,0.5385899741365163
2019-01-01 06:07:10,u1,0.32291323505915465
2019-01-01 06:07:10,u2,0.49313882410534415
2019-01-01 06:07:10,y1,0.5945124514959276
2019-01-01 06:07:10,y2,0.25220304229531865
2019-01-01 06:07:10,y3,0.670362531004102
2019-01-01 06:07:10,y4,0.5496058691480069
2019-01-01 06:07:20,u1,0.3038292778274037
2019-01-01 06:07:20,u2,0.5374285235843264
2019-01-01 06:07:20,y1,0.5949998384567732
2019-01-01 06:07:20,y2,0.2530510799342455
2019-01-01 06:07:20,y3,0.6679007497314475
2019-01-01 06:07:20,y4,0.563878666349289
2019-01-01 06:07:30,u1,0.3868834052943474
2019-01-01 06:07:30,u2,0.4778168097584646
2019-01-01 06:07:30,y1,0.5954828164506157
2019-01-01 06:07:30,y2,0.25393598836499837
2019-01-01 06:07:30,y3,0.6696030319438907
2019-01-01 06:07:30,y4,0.5705917422859355
2019-01-01 06:07:40,u1,0.46993753276129097
2019-01-01 06:07:40,u2,0.41820509593260285
2019-01-01 06:07:40,y1,0.5959873999070245
2019-01-01 06:07:40,y2,0.25490509861587596
2019-01-01 06:07:40,y3,0.6728550536626737
2019-01-01 06:07:40,y4,0.5765301483138323
2019-01-01 06:07:50,u1,0.43018373949644867
2019-01-01 06:07:50,u2,0.4724253164765098
2019-01-01 06:07:50,y1,0.5965644308076241
2019-01-01 06:07:50,y2,0.2559852231276726
2019-01-01 06:07:50,y3,0.6741861833314747
2019-01-01 06:07:50,y4,0.5899901814234478
2019-01-01 06:08:00,u1,0.39042994623160626
2019-01-01 06:08:00,u2,0.5266455370204168
2019-01-01 06:08:00,y1,0.5972100370058626
2019-01-01 06:08:00,y2,0.2571157529112301
